reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
21687363-bf05-4527-825b-918ddb9cb556,samsu bakri,https://play-lh.googleusercontent.com/a/ACg8ocJjGny_i9XhC6ID4MRT76wAD4z2FvQEy4JrsZKKJnnf8K1ZfA=mo,tolong pulihkan akun WhatsApp saya mohon bantuannya,5,0,2.25.37.76,2026-01-12 14:07:04,,,2.25.37.76
b2417982-fb46-4869-9580-6d18e123798b,Fazila Rizki,https://play-lh.googleusercontent.com/a/ACg8ocKJ9tPL9WhvjMaxMaPixCfBdrx0irlM05kwbjnpkPJ9OJFS9g=mo,"WA taii, apaa nih WA gua kosong begini. minimal ada yg chat kek",1,0,2.25.37.76,2026-01-12 14:06:58,,,2.25.37.76
7f899a1e-5a09-4913-88c3-b2ff9a64cc97,Sutresno,https://play-lh.googleusercontent.com/a/ACg8ocJlNaeqf1DvC5a4N1-NOUNs7lj1-K7BlMlLwRQDsSLhx-LT_w=mo,jlek suwara putus putus,2,0,2.25.37.76,2026-01-12 14:06:56,,,2.25.37.76
c6d4b2c7-6011-48b1-99b3-552a952a096f,Fanji Abdi Saputro,https://play-lh.googleusercontent.com/a-/ALV-UjW7oLXfIknpcRA3IwN0QRDC23Yo9IsWM81zJuC9gvorZNGQ8J9I,Sering Kali Dapat Akun Dibatasi Terus,5,0,2.25.37.76,2026-01-12 14:06:47,,,2.25.37.76
dd61cf1e-a37b-428b-a35a-dcd5d398efdd,Apriman Jr,https://play-lh.googleusercontent.com/a/ACg8ocIDKe_UtCvMxVZbDjNyr_xWS7NhXcMiYosRruUtRtnKcf2NXw=mo,bagus,5,0,2.25.36.73,2026-01-12 14:06:40,,,2.25.36.73
221ed13b-2985-4e6a-bf50-304d861d221c,Diraya Alfin,https://play-lh.googleusercontent.com/a/ACg8ocJEH1kX0mj41fzzVZVDQxHxfpjh42z3RrM6OmiSmr3txfVu9Q=mo,bagus dan berguna,5,0,,2026-01-12 14:06:37,,,
47725674-71b4-44af-b9ac-4d751da6b76a,Marni Pontianak,https://play-lh.googleusercontent.com/a/ACg8ocLsctQEfqd0phlt_Y55uirHxCRMFo-8wzKI-SSUb__7ffcy1Q=mo,sangat bagus,5,0,2.25.37.76,2026-01-12 14:04:47,,,2.25.37.76
2738790f-1bfa-4e4b-a7c6-e4bb1ab567d0,Novta aqila,https://play-lh.googleusercontent.com/a/ACg8ocK9gzg8mTl6Po0Yzv8GU88xF-TgdHEoDaz8aoHeROwllmCcog=mo,bagus tapi saya mau masuk malah keluar gimana ini?,5,0,2.25.37.76,2026-01-12 14:04:10,,,2.25.37.76
f3f876bf-ea1f-40d3-bbb0-3657a85c51e2,Sdfd Gssa,https://play-lh.googleusercontent.com/a-/ALV-UjUKHnSEWjvqP5_HwJoiSMO4udxOUHsHTE9L8JFnjUEA4_Qxsww,Kurangin ngebug nya yaa,5,0,2.25.37.76,2026-01-12 14:03:55,,,2.25.37.76
813ed80f-5259-451b-9825-0404358e8f9a,Mahpudin Pesong,https://play-lh.googleusercontent.com/a/ACg8ocIpQM3u2nZamCTjKU3zIPfXRHbRv0FG5U_mfKmi0vnay6I9xg=mo,Good,5,0,2.25.37.76,2026-01-12 14:03:16,,,2.25.37.76
4fa10194-0376-4a34-bd93-799303b1e5b7,ahyudin,https://play-lh.googleusercontent.com/a/ACg8ocLkwywvbutKCVuUmcO5e0xCxaiQ7nnsnuFts9eBYZo_gvE4jQ=mo,ok bgs,5,0,2.25.37.76,2026-01-12 14:03:03,,,2.25.37.76
35e6d665-c4b5-49ba-bdee-4c55039781f9,Cep Gondrong,https://play-lh.googleusercontent.com/a-/ALV-UjUkwStie9c_ebjq99Ys6J1hUSNlQW_sNPqc_jjMfLlC0gmMsLg,bgusss!🔥,5,0,2.25.28.79,2026-01-12 14:02:52,,,2.25.28.79
ff47b29e-df56-44f9-b2d4-295d01c5dae2,Mis Dahlia,https://play-lh.googleusercontent.com/a/ACg8ocJw49zfRjHA5WbZYL3BFt2jNIoj8eXTL5Os4KLBnXbB56hqbg=mo,"makin kesini WhatsApp hampir mirip kayak IG,moga aja kedepannya lebih canggih",3,0,2.25.26.74,2026-01-12 14:02:19,,,2.25.26.74
ea6fb19c-c077-4ac8-8564-73f98a19ebea,Hironimo Beremali,https://play-lh.googleusercontent.com/a-/ALV-UjX8rULYu8R_SQZR9MOaV_oTUX15haFA-99wruR70nt9PvydiI4,bagus sudah ada peningkatan,4,0,2.25.37.76,2026-01-12 14:02:18,,,2.25.37.76
a9497deb-a8df-42a2-902f-666299924994,Ni Komang Weda Yanti,https://play-lh.googleusercontent.com/a/ACg8ocJuOsyFpTKLTH8liD5uaNrjBcVBvyxjl8IF-cDAGoIK1-Kt=mo,bug nya banyak brok,4,0,2.25.37.76,2026-01-12 14:01:51,,,2.25.37.76
829e7396-befc-4126-9614-163403c150de,Mohammad Amin,https://play-lh.googleusercontent.com/a/ACg8ocJbCsQ5hYhkmSHEXzL5qTn6WqQ83-c2u5zzvIbJD4m-7AsxjA=mo,Bagus tapi kadang² ngelag,4,0,,2026-01-12 14:01:27,,,
b1b7fcad-05ab-456c-91a3-d32f76609c35,Eko Rudianto,https://play-lh.googleusercontent.com/a/ACg8ocKae8eJQaEEU2_vXU23sXAENPT-HKq3RsjlijhQsMZvcRdVXA=mo,good,5,0,2.25.37.76,2026-01-12 14:01:08,,,2.25.37.76
f33266c4-d4e6-44bd-b964-3da571e0affd,Vavasata Vava,https://play-lh.googleusercontent.com/a/ACg8ocLjwz-v3CoPeGP_FCCWwyYU7j9LOende7uvuT5CbZf9MnLVJQ=mo,oke,5,0,,2026-01-12 14:01:04,,,
6edfed29-033c-4fe2-a5bb-22cc20c5f6e1,Indah Kurnia,https://play-lh.googleusercontent.com/a-/ALV-UjVAYXaiyKeVSAlDgYt_ghR2nK9_R3om-ba_qj06Z1C5oI_wtwdDPQ,Lemot sekaliii,2,0,2.25.37.76,2026-01-12 14:00:36,,,2.25.37.76
7fc535af-797d-4808-b648-f7240bc0dc3c,Wirnayanti,https://play-lh.googleusercontent.com/a/ACg8ocKrNnSA_xpc4oYMgKLio5g4Ra7WOwLBrd4_nVn5h7JUK4AEPQ=mo,bagus,5,0,2.25.37.76,2026-01-12 14:00:35,,,2.25.37.76
ddae6c92-eca5-4fe2-8af9-499cd6de3500,Rizki Apriana,https://play-lh.googleusercontent.com/a/ACg8ocKg44KOthp3Lzoc1YsmTcbje9joXHiYuYUg54qn2ZCCZy2sBA=mo,sangat bagus,5,0,2.25.37.76,2026-01-12 14:00:25,,,2.25.37.76
4c3e0f4e-9d1d-4b1e-a6f6-0b86a807ce5a,Ery Syahputra,https://play-lh.googleusercontent.com/a-/ALV-UjU-hg5ocNR5hSONyf76dm_qp9OvpoApAoNJXKqDC4o7HZ2zGFze,ok,5,0,2.25.37.76,2026-01-12 14:00:23,,,2.25.37.76
38d2fcfb-45d2-4dde-8e08-9485119f6c72,Nurkholis Kolis,https://play-lh.googleusercontent.com/a-/ALV-UjV1sJbq3mR4lWiHgY9H_tunQeHFB_927lJa3T6GCQXWCsla7HIs,bagusd,5,0,2.25.37.76,2026-01-12 13:59:52,,,2.25.37.76
df52f728-b045-4e15-8a3d-82db30ed1c4c,Buce Rachiem,https://play-lh.googleusercontent.com/a/ACg8ocLCz2NvkI1htC8kQWnRAftaPYrRsy4Ro5gxqETGLW8jztf7=mo,Bagus dan sangat2 membatu saya berkominikasih dengan keluarga dan teman2.,5,0,2.25.37.76,2026-01-12 13:59:44,,,2.25.37.76
e8d306f5-cb6a-4247-bb61-cf2153b8546b,Kjhii Tralula le,https://play-lh.googleusercontent.com/a/ACg8ocIBWwOkmG2diuLsHXH2Q779YBfzhL529Pa4G0IQ4yRD9_UZsQ=mo,pembaruan biar sama ke gbwhatsaap,5,0,2.25.37.76,2026-01-12 13:59:42,,,2.25.37.76
f35e5ab3-2782-49d4-95fe-02070b95e1e0,Priyoto Priyoto,https://play-lh.googleusercontent.com/a/ACg8ocK_q0n5iEcgkov36eNMGeed1ovsMKGErDrU2eoSrZBG0Ll-Nw=mo,baik,4,0,,2026-01-12 13:59:15,,,
ccecc64e-1ef1-4d1f-868c-978109b6a478,Muhamad Rafael,https://play-lh.googleusercontent.com/a/ACg8ocKPC1PfcXgmRToO8O3-PsEEXTl_M5GX5rIaU3PXHZjicrlU9w=mo,Bagus banget,5,0,,2026-01-12 13:58:38,,,
44f3459f-e1ee-4b45-809c-552535c2bf9f,Mochammad Misbakhul Yusuf,https://play-lh.googleusercontent.com/a/ACg8ocJsok4bBCD_7y70n5_ugezJXfcab6YviIMppq_rqQzfQ-shJw=mo,tolong untuk pesan di permuda dan ada fitur tambahan lainnya,5,0,,2026-01-12 13:57:40,,,
2e285170-a74c-4bc5-9a30-3824ed02b30f,Yuniz dita,https://play-lh.googleusercontent.com/a/ACg8ocJFZH-HIp-Puhmh158WRwVvetTVQdrwlUYAhnrwUX5ml79-tg=mo,"aku kasih 3,soalnya nggak ada fitur efek",5,0,2.26.1.32,2026-01-12 13:57:36,,,2.26.1.32
98b844d9-3f19-422f-94d7-ca6abf64bcb5,Eko Sebani,https://play-lh.googleusercontent.com/a/ACg8ocK6pMQ_41LYF0y3zAZ6E1ooaKZ5pkpElycbtqPoWHTtq_29JTw=mo,senang sekali,5,0,2.25.37.76,2026-01-12 13:57:18,,,2.25.37.76
d78092a5-0f8d-4487-9e0a-27133da70a4e,Abitha Yuri,https://play-lh.googleusercontent.com/a-/ALV-UjV4hVukX4NHpAHMz0nyuiR-CFphcMzCu-cUroWE4mPogDSsTBNz,bagus,5,0,2.25.37.76,2026-01-12 13:57:17,,,2.25.37.76
c51bcabe-f19a-4e24-a64f-27c08ce3ceca,Dindi Din,https://play-lh.googleusercontent.com/a/ACg8ocLKR18mbZkdDaU10yvUq2qgjD_jq-cXIy4mlqGbMIMPbu4lAw=mo,eh tolong doang punya wa ini wa gue di bug jadi gimana ini tolong doang gue takut ny GK bisa balik lagi di akun itu kesayangan akuw,3,0,,2026-01-12 13:56:52,,,
b92f3440-f1fc-4e2d-8373-0a7a77cf5d11,fadhil ramadhan,https://play-lh.googleusercontent.com/a/ACg8ocK8fIv2oQ-OHTqk16i57Bizn23Qa3klqGsm8L538lj0U7pi2A=mo,sangat baik,5,0,2.25.37.76,2026-01-12 13:56:46,,,2.25.37.76
cdf53960-1ac9-46b1-8d9f-ce6f4756325a,Mei nisa ika nur naila,https://play-lh.googleusercontent.com/a/ACg8ocI6UHRiQ3TaeknNjkQ-ZDF2g0ALtcY_G0fxk8A5F-g28kThqA=mo,bagus untuk berkomunikasi,5,0,2.25.34.74,2026-01-12 13:56:28,,,2.25.34.74
a9511eb6-4034-488e-b641-12c6fbb0609d,HUtri Purba,https://play-lh.googleusercontent.com/a-/ALV-UjVMsFceh9wRt_0XT6gvazeciPYGO2JOsaZdzfFKMnfoLUt-Q_E,lumayan,5,0,2.25.37.76,2026-01-12 13:56:23,,,2.25.37.76
f951d7a3-46c1-45b3-a0ce-0f539ffb3d06,Bayanganita375 Anitabayanganitabayang,https://play-lh.googleusercontent.com/a/ACg8ocLjKFSqtyAyZ24gyID7fNvCpfXpNJ--5NNjKPQgvxg5BfL6aw=mo,bagus dan bagus itu aj,4,0,2.25.37.76,2026-01-12 13:56:10,,,2.25.37.76
b45af818-295f-4322-bce2-6247b55763f8,antok wiyanto,https://play-lh.googleusercontent.com/a/ACg8ocJAy19JlowAN_LNaHnqW2FWWsKfnu2Jl3KipcrK6egGXT-vxw=mo,"sangat baguss ,,, mantapp",5,0,2.25.37.76,2026-01-12 13:55:51,,,2.25.37.76
727d0816-396d-4dc6-92b7-4a499c4e0f7c,Aswar M Syafar,https://play-lh.googleusercontent.com/a-/ALV-UjUvUOGRJrLH9yRBK8PMoKBYSak-YlBoiN7TRfJ7FDuQmOy5Obg,sdh seharian buffering... mutar loading aja ng jelas... notifikasi ringtone juga ng bisa di save...,1,0,,2026-01-12 13:55:45,,,
313090bd-2874-45cf-afdc-4aa58648a041,Slamet,https://play-lh.googleusercontent.com/a/ACg8ocLdXOmrsQrsczzSPIZZKTKYwU63TgykriM7A1AYHng37YuK7w=mo,mantul,5,0,2.25.37.76,2026-01-12 13:54:54,,,2.25.37.76
77303ca9-1719-4e8e-8c9c-af0a633dbff3,Nelpi Batubara,https://play-lh.googleusercontent.com/a/ACg8ocKEHuJhjI8qBzUvL1Ki2s-HW32U76og7kimm3EqrF7U0gpl0g=mo,sangat cocok untuk saya,5,0,,2026-01-12 13:54:37,,,
df6a433f-95f4-4e3d-8c60-24ca21047c2b,Yanto Suyanto,https://play-lh.googleusercontent.com/a/ACg8ocL0rfmMZ848d4dl6i8Cw5aB7KGtiBCR8okTmdj-Szc9AHOuufg=mo,Is the best,5,0,2.25.37.76,2026-01-12 13:54:32,,,2.25.37.76
3e677308-4d92-41d6-a04c-c72b51cbd654,Mandri Upu,https://play-lh.googleusercontent.com/a/ACg8ocL0ahSNrbkWWtjJw1e7HBsqv5wnc3OhH5gbz4mmSd-Tc_D-sA=mo,luar biasa,5,0,2.25.37.76,2026-01-12 13:54:30,,,2.25.37.76
332ca803-a850-4ad1-b274-21385d7d84ac,Ginting,https://play-lh.googleusercontent.com/a/ACg8ocK0ohLtEOW-MnQwudhTBx5x0nQBTb_E2L2WBpq90Fio386Ycg=mo,bagus,5,0,2.25.37.76,2026-01-12 13:54:27,,,2.25.37.76
8982c017-189d-4884-adcc-5e74ec072e10,Anjar Oxs,https://play-lh.googleusercontent.com/a/ACg8ocJxVZuKSWrjXa9disUNORno3eYj3RZR_DsVzQHj0N4RnGKllg=mo,gut jop,5,0,2.25.37.76,2026-01-12 13:52:59,,,2.25.37.76
02dc2b85-4a77-4b39-9ae4-3b18c2c02ffb,Moh Alfatih,https://play-lh.googleusercontent.com/a/ACg8ocKCAikh0tN50T-NwaJyw3MNEVixHMqXKJlgAn09nA-xH17N=mo,ok muantap,5,0,2.25.37.76,2026-01-12 13:52:29,,,2.25.37.76
0dfb1f77-9f9a-4788-be71-4dd5c25160df,Faza Fauzan Azhima,https://play-lh.googleusercontent.com/a-/ALV-UjVFTytb2zfflH4SuJUvbQpmf8C3hlnnpTOrgsn_TH4KZOv6ug8,Good,5,0,2.25.37.76,2026-01-12 13:52:07,,,2.25.37.76
fd63b821-7da4-4ba5-a793-fde07eaf8768,Heey Ny,https://play-lh.googleusercontent.com/a/ACg8ocINBNNTecjxT74iWPpWPcFwGdqxEyn24VA7nZa4EdnLTvhBHg=mo,bagus,5,0,2.25.37.76,2026-01-12 13:51:56,,,2.25.37.76
84e844bb-f16c-4dea-a522-87d1409ec68b,Aris Jhie,https://play-lh.googleusercontent.com/a/ACg8ocJ4wn5LaZAH90eyW0BdpkkeCS-ikT7TxciFXQwLOZ7kaT7-gA=mo,salam persaudaraan sedunia,1,0,2.25.37.76,2026-01-12 13:51:39,,,2.25.37.76
be855879-0fcc-418e-b86b-553cb208797c,azhima Faza,https://play-lh.googleusercontent.com/a/ACg8ocI_xIfCpQRY2jeR01ZFea6ZD3EdsV8aRYaE0TgPzIv7Neow4w=mo,👍,5,0,2.25.37.76,2026-01-12 13:50:07,,,2.25.37.76
17406ec0-6879-4443-8aca-70e3726bfa84,kevin Joy,https://play-lh.googleusercontent.com/a-/ALV-UjX0u9EZq0m7R7KLOU6-fZHjWaNgMSSfz6EuqL6mLziKBMhzZfn6,good luck,5,0,2.25.37.76,2026-01-12 13:49:58,,,2.25.37.76
fe12be10-d98b-49c0-b03e-f749565346e5,Abrar Dayyan,https://play-lh.googleusercontent.com/a/ACg8ocKfxGgcYgMQQuIweG0mNe275U7gNnKksg8lSKssQKqBXWRBbA=mo,pokoknya gak ada duanya,5,0,2.25.36.73,2026-01-12 13:49:34,,,2.25.36.73
62af697b-c767-4041-b071-1c26cb1d3b3f,Sarfah Dinilah,https://play-lh.googleusercontent.com/a/ACg8ocJOe29H9Hx18svht0TBORAe6MMAMVVWd6eYryZ3HOGxGZkotg=mo,jangan bermasalah lagi dong,5,0,2.25.37.76,2026-01-12 13:49:28,,,2.25.37.76
4148a932-5bc1-49de-a6bf-20082dd8f4be,Agung Siswanto,https://play-lh.googleusercontent.com/a-/ALV-UjUrfJoOii7tOe3jSupejpBcQa2gkPqcFssoSUIhF6uRU-SXNnU,kenapa tiba tiba wa saya ke spam ya,1,0,2.25.37.76,2026-01-12 13:49:11,,,2.25.37.76
f07e156d-f785-431a-98b1-c9b7fa0acbc8,Bull Z,https://play-lh.googleusercontent.com/a/ACg8ocLxZlIadV-tO7fs9l48Ai3u78_wHX146vZWJTqt1jshi84bFQ=mo,bagus,5,0,2.25.37.76,2026-01-12 13:49:08,,,2.25.37.76
a6fb5195-7d61-4221-8a3a-a2b9c057ad3f,April R.k,https://play-lh.googleusercontent.com/a/ACg8ocJn5aeCy7wSQon8KuC1hDYdp3-IFBbDEG3-d32ozSdifAuVuA=mo,karna bisa chatan,5,0,2.25.37.76,2026-01-12 13:48:29,,,2.25.37.76
ab06e4c7-467d-4a60-84d8-c98c9efca356,Ridwan,https://play-lh.googleusercontent.com/a/ACg8ocIh7d0QlC3Mro6Ne2fYTyWr7q-aUHsF6vg7A1Ej3vNPZiuw-A=mo,gak tau apa salahnya kena spam,1,0,,2026-01-12 13:48:27,,,
72161d48-35e6-4a6c-a285-159dd59dd51c,Agustian b,https://play-lh.googleusercontent.com/a/ACg8ocI-cADjPQR7vZ_ryXrxYCdRi1As1oC0MNZGx6C4YgeXEU19rg=mo,sangat baik,4,0,2.25.37.76,2026-01-12 13:48:23,,,2.25.37.76
9254e556-989e-49f5-adae-66e14bbc3fb8,Roro Tata,https://play-lh.googleusercontent.com/a/ACg8ocK1sBrkEV0ieMCzimnSyQRgV5jofUJZQvyQUCyIYtfaouIcUA=mo,🅝🅘🅒🅔,5,0,2.25.37.76,2026-01-12 13:47:49,,,2.25.37.76
9c1b8834-6eff-44d3-82eb-a13cfa2c7834,Mohammad Abdus Salam,https://play-lh.googleusercontent.com/a/ACg8ocJffkBvZgMjV8H6Q-TuZkRen61gRZuMLj0e_nSna-mOjQsvowA=mo,di area Sumarecon Bekasi sinyal jelek,2,0,2.25.37.76,2026-01-12 13:47:44,,,2.25.37.76
9dbbd9cb-e9f6-4d6a-8701-fcdfc9e7e770,Agus Prasetyo,https://play-lh.googleusercontent.com/a/ACg8ocKc_kAqBQg78Oi-8bEJEW1FCT4WhaGZtXMKwubBnD5SQoxeDQ=mo,tolong nomor ini di ban dari apk wa soalnya menyebarkan video pribadi,3,0,2.25.37.76,2026-01-12 13:47:36,,,2.25.37.76
ca25dd41-c539-4da1-96d1-24d858c8badb,Nandy Perdianus,https://play-lh.googleusercontent.com/a-/ALV-UjXG6SnMomNyhXs-r-rJZy1llNAELYmEHFNs5EzBqoDr_U4nmWs,sangat bermanfaat,5,0,2.25.37.76,2026-01-12 13:47:20,,,2.25.37.76
020f5849-4ecf-426c-a959-549216c69fa0,nizar azis,https://play-lh.googleusercontent.com/a-/ALV-UjXwd411C2__r6a628uDn9UE2UnyRjg4kvbcNgVE2q5EgFs9Xg,parah dikit dikit wa sekrang main block aja.,1,0,,2026-01-12 13:46:35,,,
d7f1fa93-8f99-4e17-a792-30453630f1c8,ATO,https://play-lh.googleusercontent.com/a-/ALV-UjXa5WTPr4II-5V38FKj97tFkiZE0RqiWcfEjbtVxhhsjUesXlU,saya sangat puas,5,0,2.25.37.76,2026-01-12 13:46:25,,,2.25.37.76
9f5aa8f4-98ab-4910-b745-918c8c36e466,Wawan Setiyawan,https://play-lh.googleusercontent.com/a/ACg8ocIA-O2RCzYI3x6l18enMtmQZPwZ7mfz3FR6zkWp-cCvMqrxZg=mo,sangat cocok,5,0,2.25.37.76,2026-01-12 13:46:13,,,2.25.37.76
75a01803-b74d-490e-872d-47b776f42c10,VASA LBN,https://play-lh.googleusercontent.com/a-/ALV-UjVhlaEMsO3Kbu7IIFcvJQJN7ggBump9TAFurE08FCIBLRi_hd8,Apk nya bagus tapi kok kadang suka ga bisa di SV dan suka ilang nama kontak nya,5,0,2.25.34.74,2026-01-12 13:46:13,,,2.25.34.74
6fb23ac9-eed8-4f49-bea2-dcbf8f4b4e3a,pandi pandi,https://play-lh.googleusercontent.com/a-/ALV-UjVOQq_unvVaJp0cit1HJYjkeVy7PS9iBVRpe8IhmyBS9Reol9I,terimakasih 🙏,5,0,2.25.37.76,2026-01-12 13:45:22,,,2.25.37.76
c1758963-6cd3-437e-a297-23f79ee965e0,Liyana Zahira,https://play-lh.googleusercontent.com/a/ACg8ocLU2rjv1PwDJgte8VnD5HhWuPpsYyfvk9DJMgTKIEtgp78q7Q=mo,aplikasi nya bagus,5,0,,2026-01-12 13:45:06,,,
dad22163-5934-4039-a266-65660e6a1443,RAMLI,https://play-lh.googleusercontent.com/a-/ALV-UjW6KzkRRks8KrWYGTiyN1p3znOP4eLEA9Gohbg7Mzi7Ktj8NcXX,Mantab,5,0,,2026-01-12 13:45:03,,,
55ae0884-3af6-4b96-9679-b6efdc6aeff6,Angga Heru,https://play-lh.googleusercontent.com/a/ACg8ocIWVImYARWMx7J7PJWC-wmbcMlxlvdXFzG8Coo_pLqxRQxD_A=mo,mudah,5,0,2.25.37.76,2026-01-12 13:44:55,,,2.25.37.76
69bada73-4af3-4990-ad6b-823127678168,Siska Wijayanti,https://play-lh.googleusercontent.com/a-/ALV-UjWxabnJsjonz5k0ZNvl97C-t32dGoZvmHpfErWOmOd1rsx_tG9A,👍,4,0,2.25.21.82,2026-01-12 13:44:50,,,2.25.21.82
c096b4fc-c55d-46b8-8d4e-78191724a28a,Ipit Priyanih,https://play-lh.googleusercontent.com/a/ACg8ocLKjezkgQ3XVtKH1TiRo16CreN1K4CPX9Nmng4UdiGQqW3qug=mo,baik....semoga kedepanya lancar,4,0,,2026-01-12 13:44:47,,,
1f5e528f-e074-4af8-8fc9-4ea06462b7bd,Aprilia Andriyanti,https://play-lh.googleusercontent.com/a-/ALV-UjXXSQokiIGv08Cf2nbA48WGbWQ7ZHj__VDXV846DOCMkf1iQ-Y_uQ,wa apa apa keblokir ga asik.,1,0,2.25.37.76,2026-01-12 13:44:42,,,2.25.37.76
933b7a1a-f12b-4273-850f-237f8dd7213d,Ahmad Rizky,https://play-lh.googleusercontent.com/a-/ALV-UjUKjUTsRlpRmdlkmVKekh7X5P4S9MdWHZcPZ8qKiiIS_faj8OI,ok,5,0,,2026-01-12 13:44:36,,,
1d710df8-2931-4c78-9f73-b23fd379b78e,Lisna Wati,https://play-lh.googleusercontent.com/a/ACg8ocJrNZpWSNZppyHzdF32gMHYq6J9PXGmkbVLtdmv4w8tHy14ng=mo,oke,5,0,2.25.37.76,2026-01-12 13:44:33,,,2.25.37.76
17549be4-83c9-4d8d-bfb4-a7592efaf84d,Suwarno Gds,https://play-lh.googleusercontent.com/a/ACg8ocJr2gQW8upIEKBDpIToQ4dxrvFZgsqQmZvsGCEnG3vRVw6ULQ=mo,"sangat membantu sekali, lebih mudah",5,0,2.25.37.76,2026-01-12 13:44:23,,,2.25.37.76
3bccb9d5-8c70-4043-8aeb-f3aa7d19a068,Syukur h tandjung,https://play-lh.googleusercontent.com/a-/ALV-UjULqOQM4Ej_BcmVGsRtTVfWvjkKQCwGjFE2i6FcGi12U9RCmi6Z,keren,5,0,2.25.37.76,2026-01-12 13:44:22,,,2.25.37.76
abaa2139-4b7f-41df-99db-883738d6ccf0,Yasmin cantika Yasmin,https://play-lh.googleusercontent.com/a/ACg8ocKw3EDlISU2GTl9xQOT3W-qKZw4UoXiTS_mqkPhgRe-rGXw6Q=mo,"sekali d perbarui masa tiap minggu d perbarui terus.."" bikin penuh ram hp aj.. tollong dong whatsaapp jangan d perbarui terus, g ada yg berubah juga malah bikin ribet",3,0,2.25.37.76,2026-01-12 13:44:19,,,2.25.37.76
82bdd65c-1ed3-4f3c-9aeb-80453e65c234,Yudhika Kawuka,https://play-lh.googleusercontent.com/a/ACg8ocLjCeEq3anIUa7ee00bHaGkPMz08Lq4Gz0QRubO12f_wkaVQg=mo,Karna saya bisa chat Tan teman saya tanpa harus bertemu,5,0,2.25.26.74,2026-01-12 13:44:01,,,2.25.26.74
7fb26408-f59d-4abd-bbaa-2828c9475cc0,Leman Azis,https://play-lh.googleusercontent.com/a-/ALV-UjUrnVEmbD_-J_7h7RO5a9sKc6z99BSn97kdMtR3_lg3weUmfhw,bagus,5,0,2.25.36.73,2026-01-12 13:43:02,,,2.25.36.73
b98c4eeb-267a-4f28-b946-84c07893c7b1,MF Muhamad Fahrudin485,https://play-lh.googleusercontent.com/a-/ALV-UjXAx5axV0B553qwMIIvO2kD_Myi6zljgDYp2XlrJZvXsYmx4Na_,tolong jangan di blokir,5,0,2.25.37.76,2026-01-12 13:42:37,,,2.25.37.76
deca0c5e-b601-4c57-9301-8802e4e71838,Fiqri Maulana,https://play-lh.googleusercontent.com/a/ACg8ocIfBUGbNhsMni6NoOYFBl-W_8lwXnzDlpwh1VpLgUTnAjx9hw=mo,sangat membatu saya buat komunikasi,5,0,2.25.37.76,2026-01-12 13:42:26,,,2.25.37.76
6245b1c2-e3ae-4471-a238-0d31753d2827,Heryanto Dantirto,https://play-lh.googleusercontent.com/a/ACg8ocLhlsTAwXn6dXuW0iJSI54em8wkEH7x3oU9norvgiHhhrQqTw=mo,like,5,0,,2026-01-12 13:42:15,,,
8e8821c5-2d9d-4d71-900b-5e81c2d4981b,Zakia,https://play-lh.googleusercontent.com/a-/ALV-UjWVfsbbz9vWLlb7QXEeMmeFAvWdvzIlPEm6ZuX6twTtEdGReaE,bagus👍👍👍,4,0,2.25.37.76,2026-01-12 13:41:48,,,2.25.37.76
9344cbe4-4ac2-468c-a7ca-9d313766d7b8,Mahmud Aditia,https://play-lh.googleusercontent.com/a-/ALV-UjUkarr1tD5Ngn4m3J5uAJjYOS5LXAsoBoXxdaNMEO7qHTQS4SCz,mantap dah Whatsap,5,0,2.25.37.76,2026-01-12 13:41:41,,,2.25.37.76
45dc2385-edb0-4e78-8966-b4d725546c81,Ayu Ayu,https://play-lh.googleusercontent.com/a/ACg8ocLdKtyuggofi3upUFYuyAMisvp7Kh2BRC9UehQHJsWIDmCkhg=mo,baik,5,0,2.25.37.76,2026-01-12 13:41:40,,,2.25.37.76
92dc7cd9-0297-43e6-99f6-349287cd3151,Nuryadi Salim,https://play-lh.googleusercontent.com/a-/ALV-UjVsiDbIgMVgKdrPMKPqZHXDEiCOUQBrfIkQNpbcElikobqNkuI,bagus lancar,5,0,2.25.37.76,2026-01-12 13:41:28,,,2.25.37.76
6e47d415-d509-40d2-a31d-fb5997d48c8f,Jujun Kubang,https://play-lh.googleusercontent.com/a/ACg8ocJReL9s8wIF6_MDgr4PRtCX6HWueAidrvelNTcgRqtyNy6hew=mo,Bagus,5,0,2.25.32.75,2026-01-12 13:41:13,,,2.25.32.75
1b5264da-4101-4184-945c-1ea0e3945c3f,Putri Rahma nur Hayati,https://play-lh.googleusercontent.com/a/ACg8ocLF-MP3n6t9xnx39wM80D4QZ3qS0ANB6xsm0HTm8FLz21X6Kg=mo,apk ini membantu untuk komunikasi dengan orang lain tapi ada sedikit masalah kayak harus di perbarui trs gitu loh,5,0,2.25.28.79,2026-01-12 13:40:37,,,2.25.28.79
5609207b-1a39-4fbe-820c-6f08705aecc2,Rzll GivaniGumilang,https://play-lh.googleusercontent.com/a-/ALV-UjXR9NWrv1n6hCr33WcGZRlcDhU1ZTYG2PviJaxlpNApr8OdtQ7_,mantap,5,0,2.25.37.76,2026-01-12 13:39:48,,,2.25.37.76
